,_entropy_hour,_label,_rate,_total,cnt_event_type,ntfid_arp,ntfid_box_conn,ntfid_box_discon,ntfid_conn_at_home,ntfid_def_pass,ntfid_device_router,ntfid_identify,ntfid_inapp,ntfid_net_attack,ntfid_net_control,ntfid_net_controlblk,ntfid_new_client_ver,ntfid_new_device,ntfid_ransomware,ntfid_web_filter,ntfid_web_filter_blk,ntfid_web_filter_deny,ntfid_web_threat
2533db494df247b0d1c422adeeb52d11,0.56608573896,1,0.998448351685,8,8,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
05addcdd65b3f8814127ebe49a404d07,1.1269287948,0,0.99819420732,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.0,0.0,0.0,0.681818181818,0.0,0.0,0.0,0.0,0.181818181818
e0dd5123bab2070c949cb4ddbe678dc8,1.92144225239,1,0.999687721029,75,75,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0133333333333,0.04,0.0,0.0,0.0,0.0,0.786666666667
b897a53cac6eb50343d029196e5655bd,1.19233481277,1,0.999796151298,30,30,0.0,0.1,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.633333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0
ea58bd173ad81c1de2de635635c415c9,0.779225951739,1,0.999572998118,10,10,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
507064e85de0db1a1060f8f17f98b3de,1.7694950061,1,0.99840626388,77,77,0.0,0.0,0.311688311688,0.0,0.0,0.0,0.0,0.0,0.12987012987,0.0,0.0,0.0,0.155844155844,0.0,0.0,0.0,0.0,0.38961038961
6e1ed570a42d811148677dbe8b5f79d2,1.08382259883,1,0.684118317231,32,32,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0,0.0,0.0,0.5625
2cd4320d17168ee90ddf75f778db3211,0.731515108415,1,0.94583607318,20,20,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
4ed13bbb660dd168a6920dab15ada8f1,1.21898036023,1,0.999216175621,50,50,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.92
7500a868b09c4a4772e9544cfbe7746c,1.19671112943,1,0.999724172529,25,25,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.76
a914a2dd68a5d11692adbdcbe7b740cf,1.82007597536,1,0.998650333809,91,91,0.0,0.0,0.021978021978,0.846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978021978,0.0,0.021978021978,0.0769230769231,0.0,0.010989010989
e8d67dedf3b34e237ada5f733459ea4b,0.450561208866,1,0.999413600209,8,8,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
da92ae911aeee5e7e9c649b03755b435,1.40521213923,1,0.922336805958,35,35,0.0,0.0,0.685714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0571428571429
7d7e034f543504fc039baedd96a33e74,2.08420106673,1,0.94538423609,84,84,0.0,0.0119047619048,0.0,0.178571428571,0.0,0.0,0.0,0.0119047619048,0.0119047619048,0.190476190476,0.345238095238,0.0,0.0238095238095,0.0,0.0,0.0238095238095,0.130952380952,0.0714285714286
355d059f7a8e7b87afc324c9740a8c38,1.14567759329,0,0.59480726526,18,18,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0555555555556,0.222222222222,0.0,0.0,0.0,0.0,0.166666666667
74421f5c2281571c505574ca243ff490,0.651950837378,1,0.999760915539,8,8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.375,0.0,0.0,0.0,0.0,0.0
17fbba89f3011b62be7c1c8c4c02e863,2.09472904753,1,0.910447186712,102,102,0.0,0.0,0.0686274509804,0.0,0.0,0.0,0.0,0.0,0.107843137255,0.0,0.0,0.00980392156863,0.245098039216,0.0,0.0,0.0,0.0,0.56862745098
126b1125cc6d35258c5542d533f3e9f2,0.792375274099,1,0.999866117956,10,10,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5
94abb389e57088df5e77b6c5cdb62228,0.450561208866,0,0.905645925624,4,4,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
bde01dab196a2ceb196e1b714cc28ba8,2.41661640394,1,0.997039614004,254,254,0.00787401574803,0.0,0.937007874016,0.0,0.0472440944882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00787401574803,0.0,0.0,0.0,0.0,0.0
04fad362337dfe6ec0ee867a2f530fdb,0.173205206749,1,0.999737190245,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7d83f73efc8714ddd0716941b3194fe9,1.10562460482,1,0.99934453916,17,17,0.0,0.0,0.235294117647,0.0,0.0,0.0,0.0,0.0,0.352941176471,0.0,0.0,0.0588235294118,0.117647058824,0.0,0.0,0.0,0.0,0.235294117647
683b136c16952af8e1272cfb5fd17811,2.77371797502,1,0.988182028207,380,380,0.0,0.0210526315789,0.0184210526316,0.305263157895,0.0,0.0,0.0,0.357894736842,0.00526315789474,0.0552631578947,0.205263157895,0.0,0.0,0.0,0.0,0.0315789473684,0.0,0.0
441fba97b8e621a642506641ef8870c6,1.07225509613,1,0.998784947099,16,16,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1875
e78f5cf8a1c074fd6d4451a4c4c6e1c3,1.34744987419,1,0.99983876364,25,25,0.16,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.04
7e6096f160b1e457cb88ea49731fb879,0.721463686693,1,0.917995070256,8,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
a440a817ca138ead2ceb833df04ce1a7,0.56608573896,0,0.783170492166,30,30,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0
f3a8b3bed3d7096c90e701de45ac6155,1.455997447,0,0.563474517737,29,29,0.0,0.0,0.172413793103,0.0,0.0,0.0,0.0,0.0689655172414,0.0344827586207,0.0,0.0,0.0344827586207,0.206896551724,0.0,0.0,0.310344827586,0.0,0.172413793103
60b8145cda7eb4c8f1124294e4cff9e1,0.344598248103,1,0.997789209703,3,3,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417d84bec78ae785025c7ec855fce677,0.376770161256,1,0.996582675519,3,3,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667
32ff53e104fd9842aa5eeea3df1a250f,0.974314752869,1,0.984071016318,30,30,0.4,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466666666667
6ea8b6044b2340fb4c15521021ffc1d3,0.815186210796,1,0.995101894744,18,18,0.0,0.0,0.944444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556
922f77b53ae3beff3288df2abf20e8e7,1.68750896432,1,0.985503830875,41,41,0.0,0.146341463415,0.609756097561,0.0,0.0,0.0,0.0,0.0,0.121951219512,0.0,0.0,0.0,0.0731707317073,0.0,0.0,0.0,0.0,0.0487804878049
bfb2311c5776a2b99d10f7e9ffe83886,1.54863013076,0,0.544630862485,49,49,0.0,0.0,0.0612244897959,0.0,0.0,0.0,0.0,0.0,0.69387755102,0.0,0.0,0.0,0.204081632653,0.0,0.0,0.0,0.0,0.0408163265306
829f565801810114f0fcaa4319a614c3,0.997246011641,1,0.996708925845,15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0666666666667
e02355dddbe9da147f50d89602a5bc7e,1.23267138848,1,0.999091509271,56,56,0.0,0.464285714286,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107142857143
5c181676d463d4246c4cd388d2d3d1c0,1.30618838419,1,0.914099320603,50,50,0.0,0.02,0.0,0.96,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575e4d3b1a322968955c91e085ce90c5,0.456334432293,1,0.999501989376,12,12,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.333333333333
c3545f497f90fab5b50f0581df1263c1,1.90573170184,1,0.999908246854,103,103,0.0,0.0,0.00970873786408,0.611650485437,0.0,0.0,0.0,0.00970873786408,0.0,0.0,0.359223300971,0.00970873786408,0.0,0.0,0.0,0.0,0.0,0.0
8ac1c8f65dcbce663d556a2826bfcf37,0.623848004006,1,0.886673197161,7,7,0.0,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714
314ec2c51580d139f3474981a7f4ae8a,2.04824080767,1,0.993082874539,81,81,0.0,0.0,0.382716049383,0.037037037037,0.0123456790123,0.0,0.0,0.0246913580247,0.0,0.0123456790123,0.0,0.0,0.432098765432,0.0,0.0123456790123,0.0,0.0,0.0864197530864
a441bdcbbebb8ca5da2a9d6ccf04730c,1.82846577267,1,0.968928478276,79,79,0.0,0.0253164556962,0.0126582278481,0.455696202532,0.0,0.0,0.0,0.379746835443,0.0,0.101265822785,0.0126582278481,0.0,0.0,0.0,0.0,0.0,0.0,0.0126582278481
2104a2cd692a25d443e41128dac6431d,1.65685470388,1,0.999157010858,41,41,0.0,0.0487804878049,0.0487804878049,0.0,0.0,0.0,0.0,0.0,0.0487804878049,0.0,0.0,0.0,0.146341463415,0.0,0.0,0.0,0.0,0.707317073171
420d9afe4150e2840e8ef7f0552a8257,2.83148024007,1,0.768487751035,1085,1085,0.0,0.0,0.0202764976959,0.409216589862,0.0,0.0,0.0,0.0248847926267,0.0036866359447,0.0,0.429493087558,0.0,0.0138248847926,0.0,0.000921658986175,0.0414746543779,0.0,0.0552995391705
fb6baa24e5ad9fb25dc064d50e2d79dd,0.456334432293,1,0.976864240001,4,4,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
25eaf5e4097cbca8be9def8dc94f8b52,1.87495401253,1,0.996960957224,63,63,0.015873015873,0.031746031746,0.015873015873,0.0,0.0,0.0,0.0,0.047619047619,0.031746031746,0.0,0.0,0.0,0.111111111111,0.0,0.68253968254,0.0,0.0,0.0634920634921
406297e5f1f36b41651465ea3f5b1b8a,2.77371797502,1,0.990942967653,383,383,0.0,0.0,0.0208877284595,0.321148825065,0.0,0.0,0.0,0.407310704961,0.00522193211488,0.151436031332,0.0,0.0,0.023498694517,0.0,0.0626631853786,0.0,0.0,0.00783289817232
613fef4d8a6a667d452d4a42d9880400,1.25251884855,1,0.378771253968,37,37,0.0,0.513513513514,0.486486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05ecc305e5f4dc4e75064f72f020a9f4,0.709713102424,1,0.999483441587,11,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.0,0.636363636364
014edc7580a4ceaebb53a61a4976f133,0.721463686693,1,0.987851718801,16,16,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.125
e78554eee715923a0f32055b3f11acd2,1.63049274367,1,0.998192144962,51,51,0.0,0.0196078431373,0.0196078431373,0.0196078431373,0.0,0.0,0.0,0.0392156862745,0.235294117647,0.0392156862745,0.313725490196,0.0,0.176470588235,0.0,0.0196078431373,0.0196078431373,0.0,0.078431372549
4ebdc7d9a2b06f87b08762928ae6f883,2.57862917389,1,0.97584001237,642,642,0.0,0.0,0.0498442367601,0.489096573209,0.0,0.0,0.0,0.127725856698,0.0,0.0249221183801,0.239875389408,0.0,0.0373831775701,0.0,0.0,0.00311526479751,0.0,0.0280373831776
c6131b95a9f7fb95007ac390cb6322c3,0.882383053075,1,0.998699792241,34,34,0.0,0.529411764706,0.470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cc608b0ed6a8c1232a50efbf4edf16d3,1.54863013076,0,0.99410489319,47,47,0.0,0.0,0.0425531914894,0.531914893617,0.0,0.0,0.0,0.0,0.0212765957447,0.0,0.276595744681,0.0,0.0425531914894,0.0,0.0,0.0425531914894,0.0,0.0425531914894
0dd3aa066407b0cbc5a22f11adc37613,1.31578668304,1,0.600398134138,50,50,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
3fe6914c02c44950dc0b245217ca2742,1.56797095357,1,0.99388463563,45,45,0.0,0.155555555556,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.511111111111,0.0,0.0,0.0,0.0888888888889,0.0,0.0,0.0,0.0,0.111111111111
935a79dad0692535ce1623b7cb91adea,1.13290158905,0,0.993949544477,18,18,0.0,0.166666666667,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.222222222222
7863516913cfffaaab0dc24a902dfefc,0.173205206749,0,0.649550511583,4,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28e027d18dd42442ada6a63046830baa,0.896541306141,0,0.2616556626,12,12,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
e23630e01334c6696c0dc097abba6c1e,0.623848004006,1,0.996090966347,10,10,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
db342161494ecf759f104023efe644c2,0.815186210796,1,0.997396750002,12,12,0.0,0.5,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0
25c7860ac274d9c3ee3b32d837f88082,1.9674680351,1,0.99375217374,115,115,0.0260869565217,0.0347826086957,0.0260869565217,0.234782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573913043478,0.0,0.0,0.0,0.0,0.0
f62aa17a5f12e16a987da99cac469e41,2.86744049912,1,0.999329380976,391,391,0.0,0.0076726342711,0.0076726342711,0.191815856777,0.0,0.0,0.0,0.43989769821,0.00255754475703,0.127877237852,0.186700767263,0.0,0.0102301790281,0.0,0.0,0.0127877237852,0.0,0.0127877237852
079b829a8dd573bec7d5f6cedcd55560,1.11714685839,1,0.999379593628,19,19,0.0,0.315789473684,0.263157894737,0.0,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.315789473684
154564ee580941d798126d38eccdbc02,1.07225509613,1,0.994647920576,16,16,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.4375
467ee2946a5b7efb67fef451d8741f1f,0.723254511001,1,0.998356238425,8,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.375
1c34ec77c05060a982df580e569d2a14,1.20314638082,0,0.90169471573,24,24,0.0,0.125,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.416666666667
8a5d0ef5eb163985d4ae77d691fd51b2,1.09246062452,1,0.954880707098,16,16,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
92fd54b2ee563d57e3a2e249af872cf7,1.58325845942,1,0.923963200476,90,90,0.0,0.0,0.977777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222222222222
b1228ccc5d5a93fbeb183f93283d7cc6,0.779225951739,1,0.996359132117,17,17,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.529411764706,0.0,0.0,0.0,0.294117647059,0.0,0.0,0.0,0.0,0.0588235294118
0972110569f57340a74b4da669a9f6ad,1.92144225239,0,0.35886829161,78,78,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.679487179487,0.0128205128205,0.0,0.0,0.0128205128205,0.0769230769231,0.0,0.0,0.0,0.0,0.141025641026
652242adde9c2d0283955b73bd7a18ae,2.67235169799,1,0.999730752045,229,229,0.0,0.0,0.0524017467249,0.0,0.0,0.0,0.0,0.0,0.0917030567686,0.0,0.0,0.0,0.240174672489,0.0,0.0,0.0,0.0,0.615720524017
0638f3efd4de5692d6c3f78398d791c2,0.709713102424,1,0.964647538576,8,8,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25
5f9b1462cef5f57299eba1867916e9fc,0.376770161256,1,0.60286786362,3,3,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0
4a77ae3cf32d204a5a597bcef2e4a835,0.286835983056,1,0.996602594952,2,2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
44cc07a12ffa33d5977376fc6db0df37,2.31525012691,0,0.387029026868,267,267,0.0,0.0411985018727,0.0187265917603,0.239700374532,0.0,0.0,0.0,0.119850187266,0.0411985018727,0.0,0.415730337079,0.0,0.0,0.0,0.0,0.0561797752809,0.0,0.0674157303371
bcf373891c784510a80aec5ac6fc2123,0.735621939759,1,0.998078725823,9,9,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222
114cee119303f134391cd064cb13b2a4,2.69415370398,1,0.999804876853,453,453,0.0,0.0,0.0110375275938,0.41059602649,0.0198675496689,0.0,0.0110375275938,0.130242825607,0.00662251655629,0.0,0.280353200883,0.0,0.00220750551876,0.0,0.0772626931567,0.0,0.0,0.0507726269316
f4a7d3d5b2a4afc9ae5804f4da103068,1.05057175133,0,0.985543717855,18,18,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.5,0.111111111111,0.0,0.222222222222
990108df417117879a2d79b17732545b,1.2688458763,1,0.997553971098,22,22,0.0,0.0,0.0454545454545,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909090909091,0.0,0.0,0.0,0.0,0.0
718bfb4c68a31e23d996b45f3e173222,1.1645953714,0,0.273503419207,63,63,0.0,0.142857142857,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.380952380952,0.0,0.0,0.0,0.380952380952,0.0,0.0,0.0,0.0,0.0
5e3147287177ec9bccef586bb47ae201,2.88924250511,0,0.483345756357,423,423,0.00236406619385,0.00236406619385,0.0,0.432624113475,0.0,0.0,0.0,0.141843971631,0.096926713948,0.120567375887,0.16548463357,0.0,0.00945626477541,0.0,0.0,0.0141843971631,0.0,0.0141843971631
cd46d08dab4234786e9ba51baee78cf0,0.651950837378,1,0.998058032367,7,7,0.0,0.285714285714,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.142857142857
b4ea7c5c54dbf703a573d98217d68d28,2.60043117988,1,0.999433869338,571,571,0.0,0.0105078809107,0.0105078809107,0.0,0.0280210157618,0.0,0.0,0.143607705779,0.00350262697023,0.00700525394046,0.252189141856,0.0,0.0210157618214,0.0,0.15761821366,0.0210157618214,0.269702276708,0.0735551663748
343a34d672a038076de23d4a1a4de36b,0.778132548171,1,0.997309207301,9,9,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.444444444444
bbf7111a65a7bbc343cb22305bdd9ef7,2.05876878847,0,0.949890024363,135,135,0.0,0.0148148148148,0.385185185185,0.0,0.0,0.0,0.0,0.0,0.00740740740741,0.0,0.0,0.0,0.103703703704,0.0,0.0,0.0,0.0,0.488888888889
4501eab13740a41dc552fcfc99ea3a3f,1.13894886438,1,0.628419909405,87,87,0.0,0.0,0.0344827586207,0.0344827586207,0.0,0.0,0.0,0.793103448276,0.0,0.0,0.0,0.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0689655172414
ec5833341f723331e96e997a46586eea,1.82616743081,1,0.90235367566,94,94,0.0,0.0,0.0957446808511,0.329787234043,0.0,0.0,0.0,0.276595744681,0.0,0.0,0.265957446809,0.0,0.0106382978723,0.0,0.0,0.0212765957447,0.0,0.0
19e9b2ef9bd0282686623217c654988d,0.376770161256,1,0.996597145823,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28b9f1e748a26e7e8e6263eea513a580,2.77371797502,1,0.990465431185,537,537,0.0,0.0,0.0335195530726,0.47113594041,0.0,0.0,0.0,0.072625698324,0.0148975791434,0.0372439478585,0.154562383613,0.0,0.0931098696462,0.0,0.0,0.0,0.0,0.111731843575
b194b3a643e64a871fe0876c6b95131f,2.20736934974,1,0.989517903182,182,182,0.0,0.0,0.0989010989011,0.549450549451,0.0,0.0,0.0,0.021978021978,0.0,0.0,0.274725274725,0.0,0.0,0.0,0.0,0.0,0.0,0.0549450549451
a5a83aa8b2738fdb9138032386df70e8,1.82771972828,0,0.410648997057,60,60,0.0,0.0666666666667,0.05,0.6,0.0333333333333,0.0,0.0833333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0666666666667
c300796d7dd048213e2af2ababeb5fdb,0.544283732969,1,0.986678929397,12,12,0.0,0.0,0.5,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
14587777b0e986bbeba2c6dccba7b0fd,2.15249131257,1,0.998952943469,124,124,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.443548387097,0.0,0.0,0.0,0.16935483871,0.0,0.0,0.0,0.0,0.354838709677
cf1a6d2f2c1e729d20b39f6cde3072db,0.815186210796,1,0.92254994935,10,10,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
f2e3c6d9897496abe5aab01eb965aa65,2.5568271679,1,0.975173762915,441,441,0.0,0.0,0.156462585034,0.30612244898,0.0,0.0,0.0,0.170068027211,0.0340136054422,0.0,0.0136054421769,0.0,0.0204081632653,0.0,0.0,0.0340136054422,0.0,0.265306122449
af052372bd010235633715614eb25482,0.723254511001,1,0.98756262819,8,8,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.125
b90b938a4fdbcf0a6fe17581bd6ecf81,0.918343312131,1,0.991959790724,39,39,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.538461538462,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231
5fd7d62f314cd72a66bbaf04a7ff5646,0.344598248103,1,0.999739708046,3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cf02b2b18ffde0d485320aa6d76630f8,1.59453248461,1,0.99960631041,47,47,0.0,0.0212765957447,0.0425531914894,0.0,0.0,0.0,0.0,0.0,0.0212765957447,0.0,0.0,0.0212765957447,0.702127659574,0.0,0.0,0.0,0.0,0.191489361702
aa4d245772d6bc24a365cad751b7b38b,1.07681028268,1,0.991899841177,60,60,0.0,0.0,0.366666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.6
62f6ba7e309f0557335735fa193da940,0.887694275799,1,0.999097540799,12,12,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.666666666667
5d7e65b64b0c32a93838473efa5ef6a5,0.779225951739,1,0.999459622589,9,9,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.555555555556,0.0,0.0,0.0,0.0,0.0
e6b839aedb88ac126adc798f04da24f3,0.836988216786,1,0.803926912684,14,14,0.0,0.0714285714286,0.285714285714,0.0,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
5f6c6839d097759e13787045b1ded988,0.815186210796,1,0.716521223874,13,13,0.0,0.307692307692,0.230769230769,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.153846153846
30b3b5ab8284b958dd344c7061e405ca,1.18777962622,1,0.999042318045,20,20,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.3,0.45,0.0,0.0,0.0,0.0
8143cfd86fcc61602e753917e94e2b8d,1.35642555751,0,0.563695235291,25,25,0.0,0.16,0.12,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.04
100574f060361c0ed48dd08810416381,0.344598248103,1,0.974462176603,5,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
71881ceb6f6a2101ddef06935e6bb429,0.779225951739,0,0.997622069086,23,23,0.0,0.521739130435,0.478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
