,_entropy_hour,_label,_rate,_total,cnt_event_type,ntfid_arp,ntfid_box_conn,ntfid_box_discon,ntfid_conn_at_home,ntfid_defaut_pass,ntfid_device_router,ntfid_net_controlblk,ntfid_new_device,ntfid_web_threat
902427d023e0b6f0c05648550d2d9229,1.64269645081,0,0.324105394243,-0.122504332931,-0.122504332931,0.0,0.0,0.25,0.15,0.0,0.0,0.0,0.05,0.0
5a51c58458c7e0b0a42ac619e2e051f9,2.69415370398,1,0.96803303244,2.60293538323,2.60293538323,0.0,0.00379506641366,0.00379506641366,0.0455407969639,0.0,0.0,0.0,0.0151802656546,0.00759013282732
2533db494df247b0d1c422adeeb52d11,0.56608573896,1,0.998448351685,-0.32397420928,-0.32397420928,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.375,0.0
05addcdd65b3f8814127ebe49a404d07,1.1269287948,0,0.99819420732,-0.284799511101,-0.284799511101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681818181818,0.181818181818
e0dd5123bab2070c949cb4ddbe678dc8,1.92144225239,1,0.999687721029,-0.136495296566,-0.136495296566,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.786666666667
b897a53cac6eb50343d029196e5655bd,1.19233481277,1,0.999796151298,-0.262413969284,-0.262413969284,0.0,0.1,0.0666666666667,0.0,0.0,0.0,0.633333333333,0.0666666666667,0.0
ea58bd173ad81c1de2de635635c415c9,0.779225951739,1,0.999572998118,-0.318377823826,-0.318377823826,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.2
507064e85de0db1a1060f8f17f98b3de,1.7694950061,1,0.99840626388,-0.130898911112,-0.130898911112,0.0,0.0,0.311688311688,0.0,0.0,0.0,0.0,0.155844155844,0.38961038961
6e1ed570a42d811148677dbe8b5f79d2,1.08382259883,1,0.684118317231,-0.25681758383,-0.25681758383,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.1875,0.5625
2cd4320d17168ee90ddf75f778db3211,0.731515108415,1,0.94583607318,-0.290395896555,-0.290395896555,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3
4ed13bbb660dd168a6920dab15ada8f1,1.21898036023,1,0.999216175621,-0.206450114743,-0.206450114743,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.92
7500a868b09c4a4772e9544cfbe7746c,1.19671112943,1,0.999724172529,-0.276404932919,-0.276404932919,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.04,0.76
a914a2dd68a5d11692adbdcbe7b740cf,1.82007597536,1,0.998650333809,-0.0917242129329,-0.0917242129329,0.0,0.0,0.021978021978,0.846153846154,0.0,0.0,0.0,0.021978021978,0.010989010989
e8d67dedf3b34e237ada5f733459ea4b,0.450561208866,1,0.999413600209,-0.32397420928,-0.32397420928,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0
da92ae911aeee5e7e9c649b03755b435,1.40521213923,1,0.922336805958,-0.248423005649,-0.248423005649,0.0,0.0,0.685714285714,0.0,0.0,0.0,0.0,0.2,0.0571428571429
7d7e034f543504fc039baedd96a33e74,2.08420106673,1,0.94538423609,-0.111311562022,-0.111311562022,0.0,0.0119047619048,0.0,0.178571428571,0.0,0.0,0.345238095238,0.0238095238095,0.0714285714286
355d059f7a8e7b87afc324c9740a8c38,1.14567759329,0,0.59480726526,-0.295992282009,-0.295992282009,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.222222222222,0.166666666667
74421f5c2281571c505574ca243ff490,0.651950837378,1,0.999760915539,-0.32397420928,-0.32397420928,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.375,0.0
17fbba89f3011b62be7c1c8c4c02e863,2.09472904753,1,0.910447186712,-0.0609440929352,-0.0609440929352,0.0,0.0,0.0686274509804,0.0,0.0,0.0,0.0,0.245098039216,0.56862745098
126b1125cc6d35258c5542d533f3e9f2,0.792375274099,1,0.999866117956,-0.318377823826,-0.318377823826,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5
94abb389e57088df5e77b6c5cdb62228,0.450561208866,0,0.905645925624,-0.335166980188,-0.335166980188,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0
bde01dab196a2ceb196e1b714cc28ba8,2.41661640394,1,0.997039614004,0.364381201579,0.364381201579,0.00787401574803,0.0,0.937007874016,0.0,0.0472440944882,0.0,0.0,0.00787401574803,0.0
04fad362337dfe6ec0ee867a2f530fdb,0.173205206749,1,0.999737190245,-0.343561558369,-0.343561558369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7d83f73efc8714ddd0716941b3194fe9,1.10562460482,1,0.99934453916,-0.298790474736,-0.298790474736,0.0,0.0,0.235294117647,0.0,0.0,0.0,0.0,0.117647058824,0.235294117647
683b136c16952af8e1272cfb5fd17811,2.77371797502,1,0.988182028207,0.71695348519,0.71695348519,0.0,0.0210526315789,0.0184210526316,0.305263157895,0.0,0.0,0.205263157895,0.0,0.0
441fba97b8e621a642506641ef8870c6,1.07225509613,1,0.998784947099,-0.301588667463,-0.301588667463,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.25,0.1875
e78f5cf8a1c074fd6d4451a4c4c6e1c3,1.34744987419,1,0.99983876364,-0.276404932919,-0.276404932919,0.16,0.08,0.12,0.0,0.0,0.0,0.0,0.48,0.04
7e6096f160b1e457cb88ea49731fb879,0.721463686693,1,0.917995070256,-0.32397420928,-0.32397420928,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.875
a440a817ca138ead2ceb833df04ce1a7,0.56608573896,0,0.783170492166,-0.262413969284,-0.262413969284,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f3a8b3bed3d7096c90e701de45ac6155,1.455997447,0,0.563474517737,-0.265212162011,-0.265212162011,0.0,0.0,0.172413793103,0.0,0.0,0.0,0.0,0.206896551724,0.172413793103
60b8145cda7eb4c8f1124294e4cff9e1,0.344598248103,1,0.997789209703,-0.337965172915,-0.337965172915,0.0,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0
417d84bec78ae785025c7ec855fce677,0.376770161256,1,0.996582675519,-0.337965172915,-0.337965172915,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667
32ff53e104fd9842aa5eeea3df1a250f,0.974314752869,1,0.984071016318,-0.262413969284,-0.262413969284,0.4,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.466666666667
6ea8b6044b2340fb4c15521021ffc1d3,0.815186210796,1,0.995101894744,-0.295992282009,-0.295992282009,0.0,0.0,0.944444444444,0.0,0.0,0.0,0.0,0.0,0.0555555555556
922f77b53ae3beff3288df2abf20e8e7,1.68750896432,1,0.985503830875,-0.231633849286,-0.231633849286,0.0,0.146341463415,0.609756097561,0.0,0.0,0.0,0.0,0.0731707317073,0.0487804878049
bfb2311c5776a2b99d10f7e9ffe83886,1.54863013076,0,0.544630862485,-0.20924830747,-0.20924830747,0.0,0.0,0.0612244897959,0.0,0.0,0.0,0.0,0.204081632653,0.0408163265306
829f565801810114f0fcaa4319a614c3,0.997246011641,1,0.996708925845,-0.30438686019,-0.30438686019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0666666666667
e02355dddbe9da147f50d89602a5bc7e,1.23267138848,1,0.999091509271,-0.18966095838,-0.18966095838,0.0,0.464285714286,0.428571428571,0.0,0.0,0.0,0.0,0.0,0.107142857143
5c181676d463d4246c4cd388d2d3d1c0,1.30618838419,1,0.914099320603,-0.206450114743,-0.206450114743,0.0,0.02,0.0,0.96,0.0,0.0,0.0,0.0,0.0
575e4d3b1a322968955c91e085ce90c5,0.456334432293,1,0.999501989376,-0.312781438371,-0.312781438371,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.333333333333
c3545f497f90fab5b50f0581df1263c1,1.90573170184,1,0.999908246854,-0.0581459002081,-0.0581459002081,0.0,0.0,0.00970873786408,0.611650485437,0.0,0.0,0.359223300971,0.0,0.0
8ac1c8f65dcbce663d556a2826bfcf37,0.623848004006,1,0.886673197161,-0.326772402007,-0.326772402007,0.0,0.0,0.714285714286,0.0,0.0,0.0,0.0,0.0,0.285714285714
314ec2c51580d139f3474981a7f4ae8a,2.04824080767,1,0.993082874539,-0.119706140204,-0.119706140204,0.0,0.0,0.382716049383,0.037037037037,0.0123456790123,0.0,0.0,0.432098765432,0.0864197530864
a441bdcbbebb8ca5da2a9d6ccf04730c,1.82846577267,1,0.968928478276,-0.125302525658,-0.125302525658,0.0,0.0253164556962,0.0126582278481,0.455696202532,0.0,0.0,0.0126582278481,0.0,0.0126582278481
2104a2cd692a25d443e41128dac6431d,1.65685470388,1,0.999157010858,-0.231633849286,-0.231633849286,0.0,0.0487804878049,0.0487804878049,0.0,0.0,0.0,0.0,0.146341463415,0.707317073171
420d9afe4150e2840e8ef7f0552a8257,2.83148024007,1,0.768487751035,2.68967935777,2.68967935777,0.0,0.0,0.0202764976959,0.409216589862,0.0,0.0,0.429493087558,0.0138248847926,0.0552995391705
fb6baa24e5ad9fb25dc064d50e2d79dd,0.456334432293,1,0.976864240001,-0.335166980188,-0.335166980188,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.25
25eaf5e4097cbca8be9def8dc94f8b52,1.87495401253,1,0.996960957224,-0.170073609291,-0.170073609291,0.015873015873,0.031746031746,0.015873015873,0.0,0.0,0.0,0.0,0.111111111111,0.0634920634921
406297e5f1f36b41651465ea3f5b1b8a,2.77371797502,1,0.990942967653,0.725348063371,0.725348063371,0.0,0.0,0.0208877284595,0.321148825065,0.0,0.0,0.0,0.023498694517,0.00783289817232
613fef4d8a6a667d452d4a42d9880400,1.25251884855,1,0.378771253968,-0.242826620195,-0.242826620195,0.0,0.513513513514,0.486486486486,0.0,0.0,0.0,0.0,0.0,0.0
05ecc305e5f4dc4e75064f72f020a9f4,0.709713102424,1,0.999483441587,-0.315579631098,-0.315579631098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363636363636,0.636363636364
014edc7580a4ceaebb53a61a4976f133,0.721463686693,1,0.987851718801,-0.301588667463,-0.301588667463,0.0,0.1875,0.1875,0.0,0.0,0.0,0.0,0.4375,0.125
e78554eee715923a0f32055b3f11acd2,1.63049274367,1,0.998192144962,-0.203651922016,-0.203651922016,0.0,0.0196078431373,0.0196078431373,0.0196078431373,0.0,0.0,0.313725490196,0.176470588235,0.078431372549
4ebdc7d9a2b06f87b08762928ae6f883,2.57862917389,1,0.97584001237,1.45007997968,1.45007997968,0.0,0.0,0.0498442367601,0.489096573209,0.0,0.0,0.239875389408,0.0373831775701,0.0280373831776
c6131b95a9f7fb95007ac390cb6322c3,0.882383053075,1,0.998699792241,-0.251221198376,-0.251221198376,0.0,0.529411764706,0.470588235294,0.0,0.0,0.0,0.0,0.0,0.0
cc608b0ed6a8c1232a50efbf4edf16d3,1.54863013076,0,0.99410489319,-0.214844692924,-0.214844692924,0.0,0.0,0.0425531914894,0.531914893617,0.0,0.0,0.276595744681,0.0425531914894,0.0425531914894
0dd3aa066407b0cbc5a22f11adc37613,1.31578668304,1,0.600398134138,-0.206450114743,-0.206450114743,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.02,0.0
3fe6914c02c44950dc0b245217ca2742,1.56797095357,1,0.99388463563,-0.220441078378,-0.220441078378,0.0,0.155555555556,0.133333333333,0.0,0.0,0.0,0.0,0.0888888888889,0.111111111111
935a79dad0692535ce1623b7cb91adea,1.13290158905,0,0.993949544477,-0.295992282009,-0.295992282009,0.0,0.166666666667,0.111111111111,0.0,0.0,0.0,0.0,0.166666666667,0.222222222222
7863516913cfffaaab0dc24a902dfefc,0.173205206749,0,0.649550511583,-0.335166980188,-0.335166980188,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28e027d18dd42442ada6a63046830baa,0.896541306141,0,0.2616556626,-0.312781438371,-0.312781438371,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75
e23630e01334c6696c0dc097abba6c1e,0.623848004006,1,0.996090966347,-0.318377823826,-0.318377823826,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.1,0.0
db342161494ecf759f104023efe644c2,0.815186210796,1,0.997396750002,-0.312781438371,-0.312781438371,0.0,0.5,0.416666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.0
25c7860ac274d9c3ee3b32d837f88082,1.9674680351,1,0.99375217374,-0.0245675874833,-0.0245675874833,0.0260869565217,0.0347826086957,0.0260869565217,0.234782608696,0.0,0.0,0.0,0.573913043478,0.0
f62aa17a5f12e16a987da99cac469e41,2.86744049912,1,0.999329380976,0.747733605188,0.747733605188,0.0,0.0076726342711,0.0076726342711,0.191815856777,0.0,0.0,0.186700767263,0.0102301790281,0.0127877237852
079b829a8dd573bec7d5f6cedcd55560,1.11714685839,1,0.999379593628,-0.293194089282,-0.293194089282,0.0,0.315789473684,0.263157894737,0.0,0.0,0.0,0.0,0.0526315789474,0.315789473684
154564ee580941d798126d38eccdbc02,1.07225509613,1,0.994647920576,-0.301588667463,-0.301588667463,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.3125,0.4375
467ee2946a5b7efb67fef451d8741f1f,0.723254511001,1,0.998356238425,-0.32397420928,-0.32397420928,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.375
1c34ec77c05060a982df580e569d2a14,1.20314638082,0,0.90169471573,-0.279203125647,-0.279203125647,0.0,0.125,0.0833333333333,0.0,0.0,0.0,0.0,0.125,0.416666666667
8a5d0ef5eb163985d4ae77d691fd51b2,1.09246062452,1,0.954880707098,-0.301588667463,-0.301588667463,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125,0.0
92fd54b2ee563d57e3a2e249af872cf7,1.58325845942,1,0.923963200476,-0.09452240566,-0.09452240566,0.0,0.0,0.977777777778,0.0,0.0,0.0,0.0,0.0,0.0222222222222
b1228ccc5d5a93fbeb183f93283d7cc6,0.779225951739,1,0.996359132117,-0.298790474736,-0.298790474736,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.294117647059,0.0588235294118
0972110569f57340a74b4da669a9f6ad,1.92144225239,0,0.35886829161,-0.128100718385,-0.128100718385,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.141025641026
652242adde9c2d0283955b73bd7a18ae,2.67235169799,1,0.999730752045,0.294426383403,0.294426383403,0.0,0.0,0.0524017467249,0.0,0.0,0.0,0.0,0.240174672489,0.615720524017
0638f3efd4de5692d6c3f78398d791c2,0.709713102424,1,0.964647538576,-0.32397420928,-0.32397420928,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25
5f9b1462cef5f57299eba1867916e9fc,0.376770161256,1,0.60286786362,-0.337965172915,-0.337965172915,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0
4a77ae3cf32d204a5a597bcef2e4a835,0.286835983056,1,0.996602594952,-0.340763365642,-0.340763365642,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
44cc07a12ffa33d5977376fc6db0df37,2.31525012691,0,0.387029026868,0.400757707031,0.400757707031,0.0,0.0411985018727,0.0187265917603,0.239700374532,0.0,0.0,0.415730337079,0.0,0.0674157303371
bcf373891c784510a80aec5ac6fc2123,0.735621939759,1,0.998078725823,-0.321176016553,-0.321176016553,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222
114cee119303f134391cd064cb13b2a4,2.69415370398,1,0.999804876853,0.921221554266,0.921221554266,0.0,0.0,0.0110375275938,0.41059602649,0.0198675496689,0.0,0.280353200883,0.00220750551876,0.0507726269316
f4a7d3d5b2a4afc9ae5804f4da103068,1.05057175133,0,0.985543717855,-0.295992282009,-0.295992282009,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.222222222222
990108df417117879a2d79b17732545b,1.2688458763,1,0.997553971098,-0.284799511101,-0.284799511101,0.0,0.0,0.0454545454545,0.0,0.0454545454545,0.0,0.0,0.909090909091,0.0
718bfb4c68a31e23d996b45f3e173222,1.1645953714,0,0.273503419207,-0.170073609291,-0.170073609291,0.0,0.142857142857,0.0952380952381,0.0,0.0,0.0,0.0,0.380952380952,0.0
5e3147287177ec9bccef586bb47ae201,2.88924250511,0,0.483345756357,0.837275772454,0.837275772454,0.00236406619385,0.00236406619385,0.0,0.432624113475,0.0,0.0,0.16548463357,0.00945626477541,0.0141843971631
cd46d08dab4234786e9ba51baee78cf0,0.651950837378,1,0.998058032367,-0.326772402007,-0.326772402007,0.0,0.285714285714,0.285714285714,0.0,0.0,0.0,0.0,0.285714285714,0.142857142857
b4ea7c5c54dbf703a573d98217d68d28,2.60043117988,1,0.999433869338,1.25140829606,1.25140829606,0.0,0.0105078809107,0.0105078809107,0.0,0.0280210157618,0.0,0.252189141856,0.0210157618214,0.0735551663748
343a34d672a038076de23d4a1a4de36b,0.778132548171,1,0.997309207301,-0.321176016553,-0.321176016553,0.0,0.0,0.444444444444,0.0,0.0,0.0,0.0,0.111111111111,0.444444444444
bbf7111a65a7bbc343cb22305bdd9ef7,2.05876878847,0,0.949890024363,0.0313962670581,0.0313962670581,0.0,0.0148148148148,0.385185185185,0.0,0.0,0.0,0.0,0.103703703704,0.488888888889
4501eab13740a41dc552fcfc99ea3a3f,1.13894886438,1,0.628419909405,-0.102916983841,-0.102916983841,0.0,0.0,0.0344827586207,0.0344827586207,0.0,0.0,0.0,0.0689655172414,0.0689655172414
ec5833341f723331e96e997a46586eea,1.82616743081,1,0.90235367566,-0.0833296347517,-0.0833296347517,0.0,0.0,0.0957446808511,0.329787234043,0.0,0.0,0.265957446809,0.0106382978723,0.0
19e9b2ef9bd0282686623217c654988d,0.376770161256,1,0.996597145823,-0.337965172915,-0.337965172915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28b9f1e748a26e7e8e6263eea513a580,2.77371797502,1,0.990465431185,1.15626974334,1.15626974334,0.0,0.0,0.0335195530726,0.47113594041,0.0,0.0,0.154562383613,0.0931098696462,0.111731843575
b194b3a643e64a871fe0876c6b95131f,2.20736934974,1,0.989517903182,0.16291132523,0.16291132523,0.0,0.0,0.0989010989011,0.549450549451,0.0,0.0,0.274725274725,0.0,0.0549450549451
a5a83aa8b2738fdb9138032386df70e8,1.82771972828,0,0.410648997057,-0.178468187472,-0.178468187472,0.0,0.0666666666667,0.05,0.6,0.0333333333333,0.0,0.0,0.0333333333333,0.0666666666667
c300796d7dd048213e2af2ababeb5fdb,0.544283732969,1,0.986678929397,-0.312781438371,-0.312781438371,0.0,0.0,0.5,0.0,0.166666666667,0.0,0.0,0.25,0.0
14587777b0e986bbeba2c6dccba7b0fd,2.15249131257,1,0.998952943469,0.00061614706034,0.00061614706034,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.16935483871,0.354838709677
cf1a6d2f2c1e729d20b39f6cde3072db,0.815186210796,1,0.92254994935,-0.318377823826,-0.318377823826,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.1,0.1
f2e3c6d9897496abe5aab01eb965aa65,2.5568271679,1,0.975173762915,0.887643241541,0.887643241541,0.0,0.0,0.156462585034,0.30612244898,0.0,0.0,0.0136054421769,0.0204081632653,0.265306122449
af052372bd010235633715614eb25482,0.723254511001,1,0.98756262819,-0.32397420928,-0.32397420928,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.125,0.125
b90b938a4fdbcf0a6fe17581bd6ecf81,0.918343312131,1,0.991959790724,-0.237230234741,-0.237230234741,0.0,0.0,0.230769230769,0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231
5fd7d62f314cd72a66bbaf04a7ff5646,0.344598248103,1,0.999739708046,-0.337965172915,-0.337965172915,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cf02b2b18ffde0d485320aa6d76630f8,1.59453248461,1,0.99960631041,-0.214844692924,-0.214844692924,0.0,0.0212765957447,0.0425531914894,0.0,0.0,0.0,0.0,0.702127659574,0.191489361702
aa4d245772d6bc24a365cad751b7b38b,1.07681028268,1,0.991899841177,-0.178468187472,-0.178468187472,0.0,0.0,0.366666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.6
62f6ba7e309f0557335735fa193da940,0.887694275799,1,0.999097540799,-0.312781438371,-0.312781438371,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.666666666667
5d7e65b64b0c32a93838473efa5ef6a5,0.779225951739,1,0.999459622589,-0.321176016553,-0.321176016553,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.555555555556,0.0
e6b839aedb88ac126adc798f04da24f3,0.836988216786,1,0.803926912684,-0.307185052917,-0.307185052917,0.0,0.0714285714286,0.285714285714,0.0,0.0,0.0,0.0,0.5,0.0
5f6c6839d097759e13787045b1ded988,0.815186210796,1,0.716521223874,-0.309983245644,-0.309983245644,0.0,0.307692307692,0.230769230769,0.0,0.0769230769231,0.0,0.0,0.230769230769,0.153846153846
30b3b5ab8284b958dd344c7061e405ca,1.18777962622,1,0.999042318045,-0.290395896555,-0.290395896555,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0
8143cfd86fcc61602e753917e94e2b8d,1.35642555751,0,0.563695235291,-0.276404932919,-0.276404932919,0.0,0.16,0.12,0.0,0.0,0.04,0.0,0.56,0.04
100574f060361c0ed48dd08810416381,0.344598248103,1,0.974462176603,-0.332368787461,-0.332368787461,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0
71881ceb6f6a2101ddef06935e6bb429,0.779225951739,0,0.997622069086,-0.282001318374,-0.282001318374,0.0,0.521739130435,0.478260869565,0.0,0.0,0.0,0.0,0.0,0.0
e524a1c87cc909bf10f249adfd24cc38,1.89554751699,1,0.999647901099,-0.18966095838,-0.18966095838,0.0,0.142857142857,0.125,0.0,0.0178571428571,0.0,0.0,0.0357142857143,0.678571428571
92f2536bcd112ad9fb10807e5dcf8540,0.857035247681,1,0.987474463648,-0.315579631098,-0.315579631098,0.0909090909091,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.636363636364,0.0909090909091
5163a9a04878e674c1495e86d294ecd5,1.58325845942,1,0.99073981832,-0.220441078378,-0.220441078378,0.0,0.0444444444444,0.0222222222222,0.0,0.0,0.0,0.0,0.0,0.2
98c797bae8b5c53ceb5bac6a5a3c115e,1.54253867532,1,0.993524994596,-0.217642885651,-0.217642885651,0.0,0.0217391304348,0.0,0.0,0.0,0.0,0.413043478261,0.0,0.0217391304348
739ebd2d89e72b5ec85446a3d24c423f,1.21246586009,0,0.987875363556,-0.287597703828,-0.287597703828,0.0,0.428571428571,0.380952380952,0.0,0.0,0.0,0.0,0.0952380952381,0.047619047619
396d8cedad78ef8aa597226049a94597,2.36173836677,0,0.999686008451,0.160113132503,0.160113132503,0.878453038674,0.00552486187845,0.00552486187845,0.0,0.0,0.0,0.0,0.0552486187845,0.0441988950276
1c922018efb40d69a25d77223c69d34e,1.57486866211,0,0.986939787958,-0.144889874747,-0.144889874747,0.0,0.0,0.0416666666667,0.0,0.0,0.0,0.208333333333,0.0138888888889,0.0138888888889
451a035bbbb471a54795cb76f457aff4,1.82846577267,1,0.994746705356,-0.0329621656645,-0.0329621656645,0.0,0.285714285714,0.267857142857,0.0,0.0,0.0,0.125,0.0178571428571,0.0178571428571
3746f155e9f4d18a94b48b3a87343d59,0.544283732969,1,0.742463318534,-0.332368787461,-0.332368787461,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2
88fce753e029cc944b249412e562c209,0.836988216786,1,0.97453798634,-0.301588667463,-0.301588667463,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.8125
02635985e514a5099f654c973873b97b,2.32577810771,1,0.995386403183,0.143323976141,0.143323976141,0.0,0.00571428571429,0.0,0.217142857143,0.0,0.0,0.0514285714286,0.0,0.0457142857143
c7bbd4c17316e2841ddf1bbbb1b41fdf,0.376770161256,1,0.993301305301,-0.337965172915,-0.337965172915,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.666666666667,0.0
911fd9a660baea427f3bed6192abc718,0.56608573896,1,0.998103357157,-0.329570594734,-0.329570594734,0.0,0.5,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667
0033c3d6fc563c8088814091ea0e8ce6,0.544283732969,1,0.907174303811,-0.332368787461,-0.332368787461,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0
b4b0317efbc05800271284816a991cd1,1.13894886438,1,0.994818347611,-0.276404932919,-0.276404932919,0.0,0.52,0.44,0.0,0.0,0.0,0.0,0.0,0.04
f74a038dba8663f4fbc048c6f264651c,0.615990578321,0,0.960467535071,-0.295992282009,-0.295992282009,0.0,0.166666666667,0.166666666667,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333
4a8d4cae63d1f68ca68b6011529e5ae8,0.779225951739,0,0.998967351959,-0.309983245644,-0.309983245644,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0
ea01433d64eff5c21b79544a13b028d2,2.5568271679,1,0.997993502312,0.27763722704,0.27763722704,0.00448430493274,0.0134529147982,0.0134529147982,0.0224215246637,0.0,0.0,0.0,0.0896860986547,0.107623318386
2bf644b48d81adc8e419c49fbce145b9,0.815186210796,1,0.798823049817,-0.293194089282,-0.293194089282,0.0,0.105263157895,0.0,0.0,0.0,0.0,0.0,0.421052631579,0.105263157895
057577978db832c35637373132c9f497,0.997246011641,0,0.764451157285,-0.30438686019,-0.30438686019,0.0,0.133333333333,0.0666666666667,0.0,0.0,0.0,0.0,0.6,0.0
85c491a7874433b96105c41cd90447d9,0.815186210796,1,0.951732705795,-0.231633849286,-0.231633849286,0.0,0.219512195122,0.121951219512,0.0,0.0,0.0,0.0,0.219512195122,0.219512195122
5b5225df839862feff201c18b16055d8,2.59278742696,1,0.999623780878,0.666586016103,0.666586016103,0.0,0.0,0.193370165746,0.364640883978,0.0,0.0,0.359116022099,0.0110497237569,0.0165745856354
961f308511ce28a899545625394409ca,1.35220939923,1,0.9986676022,-0.25681758383,-0.25681758383,0.0,0.03125,0.21875,0.0,0.0,0.0,0.0625,0.03125,0.375
08cb24ea74b41cad976e625b95436e41,1.05333731802,1,0.988743765834,-0.30438686019,-0.30438686019,0.0,0.0,0.533333333333,0.0,0.0,0.0,0.0,0.2,0.2
44b00682cb2ac7030ecdf51e74c0f2ae,1.87783824041,0,0.994225032497,-0.0777332492976,-0.0777332492976,0.0,0.0,0.0416666666667,0.322916666667,0.0,0.0,0.0,0.15625,0.0
f5f3ad4df36815a199fe77b6fee07fce,1.08219553004,0,0.991149925149,-0.052549514754,-0.052549514754,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.809523809524
ee58d21487a640eff5277bdde8bd0494,1.2583178955,1,0.990722741615,-0.287597703828,-0.287597703828,0.0,0.142857142857,0.0952380952381,0.0,0.0,0.0,0.0,0.238095238095,0.0952380952381
e9b26a6fabde8581bebb37da010e0aef,0.779225951739,1,0.998986214901,-0.321176016553,-0.321176016553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.777777777778,0.222222222222
fddb7e35203c00c356df59a9a8e8c5be,1.09861228867,1,0.998917571806,-0.237230234741,-0.237230234741,0.0,0.153846153846,0.153846153846,0.0,0.0,0.0,0.0,0.461538461538,0.153846153846
75dbab942154743a0418dc1dd8fca975,0.762104222047,1,0.986432527808,-0.321176016553,-0.321176016553,0.0,0.0,0.888888888889,0.0,0.0,0.0,0.0,0.111111111111,0.0
