,_death,_entropy_hour,_label,_rate,_total,dcnt_catid,dcnt_device,dcnt_profile,dcnt_rule,net_access,net_buf_overflow,net_ddos,net_misc,net_scan,net_virus,net_web_attack,network_attack,ra_network_attack,ra_weak_password,ra_web_threat
83724112aa78d31ae643c1cd12ecf605,-0.344028248924,1.15637455371,1,0.994016979809,-0.0688269696302,6,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0952380952381,0.0952380952381,0.0,0.904761904762
8157849d08448f1d0181b32c29f01c5b,5.4275347508,0.952512746879,1,0.321351336577,-0.0688269696302,2,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047619047619,0.047619047619,0.0,0.952380952381
4315de20c9455a78d634558b21766c3d,-0.405853477077,0.847039638508,1,0.999035584495,0.083069015868,6,4,1,4,0.0,0.0,0.031914893617,0.0,0.882978723404,0.0851063829787,0.0,0.594936708861,0.594936708861,0.0,0.405063291139
257e450d1dec8a59f9eabdc57013b051,-0.285535484588,2.49618067498,1,0.998097677195,0.224986432976,9,9,1,4,0.0888888888889,0.888888888889,0.0,0.0222222222222,0.0,0.0,0.0,0.157342657343,0.157342657343,0.0,0.842657342657
cb4bbd39fb348c3a130ca348417668c1,-0.422006014162,0.173205206749,1,0.998565257274,-0.0898928362322,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
90c6346b9ad993ba619bb94cac2e8613,-0.38091192069,1.31637256904,1,0.99899948662,-0.0632833205245,4,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
962cac0b7dc42a95d407f2b67e8e9c7d,-0.269581196059,1.21086938249,1,0.993212837985,-0.059957131061,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6a77f63abbf2aea4a3ed18241a9ba2e8,-0.179887885221,1.34819591858,1,0.98976277739,-0.00230318036093,4,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0246913580247,0.0246913580247,0.0,0.975308641975
de0d23c548bb1c952f60b7a3f6c90d61,-0.206925212054,0.789277373461,1,0.994070064665,-0.0765880783783,5,4,1,3,0.214285714286,0.5,0.0,0.0,0.0,0.0,0.285714285714,1.0,1.0,0.0,0.0
fd657cecebbd2beee60acc816247dd0c,-0.411310032562,1.54804424475,1,0.999192024108,-0.0510872924918,8,7,1,3,0.0625,0.9375,0.0,0.0,0.0,0.0,0.0,0.432432432432,0.432432432432,0.0,0.567567567568
d41d505ce7fddd370a0a95035e7581ed,3.02814192171,0.456334432293,1,0.53192565238,-0.0832404573053,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45b11da2adaa67eae304380c5dc80845,-0.329093524395,0.979820322305,1,0.992922442521,-0.0699356994514,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.6
4f70724b4ac290e8065f388a6c5c8dbb,0.19863469044,1.01289635349,1,0.943271915605,-0.0765880783783,5,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.928571428571
79125991b3b7f77cc1c1fd687db715ad,-0.413443564637,0.779225951739,1,0.999141938005,-0.0799142678418,4,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.363636363636,0.363636363636,0.0,0.636363636364
b97158d69dde3ed4518cb5d2f0cf23cd,-0.41040375345,0.51409669734,1,0.998805793365,-0.0854579169476,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9ab13c2ea05dadefeb88c46171c16f58,-0.392032720623,2.32577810771,1,0.999566741922,0.0996999631853,7,7,1,3,0.0121212121212,0.0,0.987878787879,0.0,0.0,0.0,0.0,0.953757225434,0.953757225434,0.0,0.0462427745665
dab9c5718007c141b823dc342e004ecb,-0.388133832361,0.511740073417,1,0.999169734833,-0.0865666467687,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18083432bd67f538538d67b48af96dd9,0.000518300455455,0.731515108415,1,0.984383269409,-0.0821317274841,4,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.222222222222,0.222222222222,0.0,0.777777777778
6e8eb180e41d0979b1a50df3f3f0d067,-0.352430211522,1.03779681612,1,0.999453111266,-0.0754793485572,7,8,1,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.466666666667,0.466666666667
bd6c19389b788a7ee233c89f673f13dd,1.6462739653,2.04824080767,0,0.828487525218,-0.00784682946671,2,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986842105263,0.986842105263,0.0,0.0131578947368
ceefdf04cbe320fc508e19cd5a506b22,-0.419485425382,0.815186210796,1,0.999602040932,-0.0810229976629,3,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.7
76f714c960f84ff57f00677a54e06a69,-0.38087415906,0.56608573896,1,0.996148390408,-0.0854579169476,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666666667,0.666666666667,0.0,0.333333333333
06e937580387670c3cf8a305547b45d7,-0.33327562488,0.51409669734,1,0.997149188916,-0.0788055380206,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
396f79598cd5929bfd01c8cea2593a2b,-0.377768265021,0.173205206749,1,0.995193594118,-0.0910015660533,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
a7f16ba35dcfaaf7ccb8d7b1841709fd,-0.421892729273,1.07225509613,1,0.999787433326,-0.0732618889149,1,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e958719ba93877de19003fd7244f0886,-0.42131686442,1.05333731802,1,0.999471669102,-0.0688269696302,6,1,1,3,0.0,0.833333333333,0.0,0.0,0.0,0.0,0.166666666667,0.285714285714,0.285714285714,0.0,0.714285714286
e33992c66731b3c4adbf5c5e1a091183,-0.406155570114,0.674975446835,1,0.999610161245,-0.0832404573053,4,4,1,3,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.625,0.625,0.0,0.375
7b30f45b252a9162b03ccacbdfbe2f7a,-0.400444123629,1.29203013113,1,0.998183779789,-0.0533047521341,3,8,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.257142857143,0.257142857143,0.0,0.742857142857
bcda2740241f92730ca16799c7514164,-0.104270221837,0.376770161256,1,0.976904475368,-0.088784106411,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
fdba730af88f84b836d20d7911353598,-0.422562998199,1.98759431475,1,0.998496845401,0.0287412546314,4,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183486238532,0.0183486238532,0.0,0.981651376147
b881d67a9790b7dd2e4002ee80939a2f,-0.394411703291,0.681610269053,1,0.998848693865,-0.0788055380206,5,3,1,3,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.857142857143,0.583333333333,0.583333333333,0.0,0.416666666667
177ff11519b3b331603f077f8c1755f8,0.845812380282,0.173205206749,1,0.804150031823,-0.0910015660533,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
380388aaa63e6687540d06af2b993a40,-0.413216994859,0.997907583168,1,0.998627604693,-0.0732618889149,6,6,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.0,0.941176470588
29fae85224a8d35c218f3d18203decb2,-0.390862110104,0.173205206749,0,0.993935414997,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e4adceb1b3392dc8469d1d4d880ceb99,-0.420731559161,1.2583178955,1,0.999863177823,-0.0666095099879,4,7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0434782608696,0.0434782608696,0.0,0.95652173913
2818a1e80838d1eb055d71399cd8e827,-0.418881239308,1.87495401253,1,0.999187879918,-8.57207186244e-05,3,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d69c3ac1805f9a202115c2059a124506,-0.398697648257,0.173205206749,1,0.999708343844,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
728786e9f96033a23e7027e2c9875ceb,-0.39397744455,0.173205206749,1,0.999513182671,-0.0910015660533,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ea6ded3e0cfa8445a9e383dae1a1a669,4.79754804286,1.5707759327,1,0.870118814653,-0.0544134819552,9,7,1,3,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.176470588235,0.176470588235,0.0294117647059,0.794117647059
54921001c1fbc4008c7cc51cd7c5a5bf,-0.421420708902,0.615990578321,1,0.998705166386,-0.0843491871264,4,6,1,3,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.571428571429,0.571428571429,0.0,0.428571428571
5a766b59dddfe13b9e7a344ae99c38fb,-0.28231630566,0.894750481832,1,0.981486162085,-0.0555222117764,2,9,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.878787878788,0.878787878788,0.0,0.121212121212
d7e131cac7d7ea9a445f3013b9ce0e0c,-0.161035391616,1.6281944018,0,0.975012801353,-0.0433261837437,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.159090909091,0.159090909091,0.0,0.840909090909
cf3383d2a7aeb7feef5f963a3385f88b,-0.422695163903,1.80545526515,1,0.999918741519,-0.0167166680359,12,5,1,4,0.0526315789474,0.771929824561,0.0,0.0,0.0,0.0,0.175438596491,0.838235294118,0.838235294118,0.0,0.161764705882
6a68b348d1511633780e113cf3fdea64,1.27079120083,1.01328432955,1,0.903235962505,-0.0688269696302,3,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0dce1f0e7dcfdbd149ef8c444c86514c,-0.422836770014,1.29043365353,1,0.999864227877,-0.0632833205245,6,5,1,4,0.0,0.0625,0.0,0.3125,0.0,0.0,0.625,0.615384615385,0.615384615385,0.0,0.384615384615
97f77b26dc3a9be543dbbc070fdf0288,-0.402624857741,0.286835983056,1,0.996230076595,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
9d316920684a09b2009e99dc6592a4fc,-0.39835779359,0.615990578321,1,0.999398060763,-0.0843491871264,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445498e09dc6e9712dd6a3e30d4758f5,-0.402077314111,0.894750481832,1,0.998582003418,-0.0754793485572,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.933333333333
957fc70a242cc8df73ccb5de6971b2ed,-0.225060234696,0.173205206749,1,0.997964530743,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
06850bc5e098e3cee3c45cdfc90bb48c,1.0737698981,1.11714685839,1,0.957582955336,-0.0721531590937,7,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666666667,0.666666666667,0.0555555555556,0.277777777778
f92de629af11fb8cdfe2c16949196c12,-0.309193145567,1.27022812514,1,0.998750599421,-0.0655007801668,4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5c5962edd24f1faacbb1409661034263,-0.271053899616,0.456334432293,1,0.981302725592,-0.0876753765899,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7b9a8394d251d09330a1644df3a0e752,-0.395176376292,0.544283732969,1,0.998956435693,-0.0865666467687,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8
ebfa916ffb71939eb14e5ef819ce628b,-0.148564613422,0.173205206749,1,0.983775084449,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60a4db2665918edb90486d2c96e2bbb8,-0.401699697815,1.23267138848,1,0.999210498115,-0.059957131061,3,4,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.931034482759,0.931034482759,0.0,0.0689655172414
118aae0a9d9741f90eebadb9c0d8143f,-0.150396052461,0.173205206749,1,0.961615073817,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
889eba523e2dc0cebe1290ec25b9b9dc,-0.410705846487,0.456334432293,1,0.997488303374,-0.0832404573053,2,3,1,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.0,0.875
7bc54fb2372396520aadbe73ec979350,-0.394845962032,0.456334432293,1,0.997318872105,-0.0821317274841,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9e5aa455fa304568ab39510fda2fabbf,-0.423025578162,0.173205206749,1,0.999801530739,-0.0910015660533,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
b4b190a66838662482f2db31f814d1c3,0.785714746686,0.173205206749,1,0.906385673988,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
f084a459f359def21968d88bb53d2c6b,-0.418343136085,1.53735610557,1,0.999643167682,-0.0444349135648,2,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4ada2b9a6e7f102544f6146da15b24b4,0.510224777538,0.815186210796,1,0.965144023914,-0.0765880783783,1,3,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2c1a2fd92f0d8544d27069341fbecc17,0.921278997148,0.344598248103,1,0.975103785591,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a332d68c13bfa60141cc3bedeb1d1c94,-0.398017938923,0.286835983056,1,0.998464532343,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377aded76f93db3e6c9842b08734e24d,-0.239909995558,1.34819591858,1,0.998800793134,-0.0233690469629,5,4,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.887096774194,0.887096774194,0.0,0.112903225806
c21e748744e4cbe95abbe8479c7a2803,-0.415378848157,0.936599518718,1,0.999851192051,-0.0788055380206,4,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ae92323d70c9e2a831cb5ad94a244106,-0.415359967342,1.87495401253,1,0.998731424557,2.22513503034,5,4,1,3,0.0,0.999516674722,0.0,0.0,0.000483325277912,0.0,0.0,0.98995215311,0.98995215311,0.0,0.01004784689
28b82971efdd3901aec952bf51117059,-0.399216870665,1.15310711745,0,0.997240024362,-0.0699356994514,4,3,1,3,0.05,0.9,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.0,0.0
2ef2b8a0f668e8df19ef3a90788f551e,1.49035619646,0.286835983056,1,0.959606989714,-0.0898928362322,2,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5
68706b35c857905a5bed7d5f8082d9f4,-0.417880556122,0.544283732969,1,0.999775356736,-0.0854579169476,4,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
a236dd7ddc977da485a6b24e6a9e520a,-0.413594611156,1.36395064924,1,0.998346722746,-0.0355650749956,3,6,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.921568627451,0.921568627451,0.0,0.078431372549
b35725026b403da122e3d728c17e8af9,-0.16146020995,1.64390495234,1,0.995232362716,-0.0433261837437,6,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.0227272727273,0.0,0.977272727273
e98547cf71fc08fd66323c81d2178178,-0.404201405779,0.173205206749,1,0.996693870587,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2741b0a95b31e2988833f5c8e65cad7f,-0.41018662408,0.815186210796,1,0.997464418235,-0.0765880783783,2,3,1,2,0.642857142857,0.357142857143,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
cdbcccd67aea4a14189f1c3d091e469e,-0.295193021373,0.544283732969,1,0.981863432181,-0.0865666467687,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6bc834d9645cae63b4bc1b450b568e60,0.14479604696,1.09246062452,1,0.91559185657,-0.0710444292725,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e8cd8e65832647ba13fcf10bcdf14b65,-0.353506417967,0.456334432293,1,0.998304576689,-0.0865666467687,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
280271a896c478d30cd1e250aff06f77,-0.322022659243,0.173205206749,1,0.998662354097,-0.0910015660533,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6443928154074c1b5bfb6594546864b2,-0.286252955552,0.286835983056,1,0.977981834088,-0.0898928362322,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5
49d6338084c199cb6306273d88813254,-0.159845900282,1.89675601852,1,0.997345958388,-0.024477776784,4,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0327868852459,0.0327868852459,0.0,0.967213114754
abc5301bb2e9fe1aa374ae891aa1ad76,-0.391796710438,0.882383053075,1,0.997234287626,-0.0776968081995,5,5,1,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.153846153846,0.153846153846,0.153846153846,0.692307692308
2a0db56c0fc4e8d921df9c143ae1ab68,-0.0505637440603,2.16255683623,0,0.995713723715,0.191724538341,5,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,0.00390625,0.00390625,0.9921875
fc963c09fd1c7d9986be084a33322954,-0.414585853934,1.96579230876,1,0.999701097657,0.0276325248103,8,9,1,3,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.666666666667,0.0277777777778,0.0277777777778,0.0,0.972222222222
b4fc690576ae8e6e8591a64755ea0663,3.26266996309,0.735621939759,1,0.432863481061,-0.0821317274841,3,4,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.666666666667,0.666666666667,0.0,0.333333333333
49c7ed6b0357eb81c4c8583c554e5cd9,-0.299139111672,0.976105577178,1,0.998473713712,-0.0555222117764,6,6,1,3,0.0,0.965517241379,0.0,0.0,0.0,0.0,0.0344827586207,0.878787878788,0.878787878788,0.0,0.121212121212
2b25e6e880f2143b62d445c9e41fe1c7,0.0119411934261,0.894750481832,1,0.952642901416,-0.0610658608822,3,5,1,3,0.0,0.37037037037,0.62962962963,0.0,0.0,0.0,0.0,0.964285714286,0.964285714286,0.0,0.0357142857143
42c6545ad8281162470f1e32eb0d41c7,-0.393514864587,0.961285752585,1,0.994781265809,-0.0444349135648,4,3,1,3,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.046511627907,0.046511627907,0.0,0.953488372093
dd816fd8d337a1370e1541f869475c7d,-0.366241527569,0.976105577178,1,0.998857258262,-0.0765880783783,6,3,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.142857142857,0.0,0.857142857143
9104050b74edfcf3c762d0ac03b73525,-0.168115697176,2.47726289686,1,0.984691327237,0.106352342112,2,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.994413407821,0.994413407821,0.0,0.00558659217877
4c27eddecbfcf00bad43993bbfc8cc60,-0.407854843448,1.05500827669,1,0.99938910231,-0.0610658608822,7,7,1,4,0.0,0.714285714286,0.0,0.142857142857,0.0,0.0,0.142857142857,0.25,0.25,0.0,0.75
114e56a98306dc64880eab731a7c8678,0.2716751226,1.33788216654,1,0.977187963315,-0.0655007801668,7,5,1,3,0.0,0.666666666667,0.0,0.333333333333,0.0,0.0,0.0,0.125,0.125,0.0,0.875
e3b8c15fba398097c39434131e39acc0,-0.414793542897,1.04085002362,1,0.999293303385,-0.0732618889149,5,4,1,3,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.294117647059,0.294117647059,0.0,0.705882352941
fb58bc2a5931e2c8d0162b172ebffd9f,-0.360152464787,0.456334432293,1,0.999501191175,-0.0854579169476,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5d5967a3591db9b319c63c3d5215b805,-0.188582500449,0.709713102424,1,0.993906837183,-0.0799142678418,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190329ed5bcc528383a5f4c745f8f2e0,-0.420080171049,2.23857008375,1,0.999915762608,0.16178883317,6,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.951965065502,0.951965065502,0.0,0.0480349344978
ff5048ada9df7dc281887a8e5bdf1793,-0.390937633363,0.344598248103,1,0.996349788256,-0.088784106411,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
646ba55a32e0f1eb6474150e2104fb59,0.320085531818,1.07513932401,1,0.98037874299,-0.074370618736,6,4,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.1875,0.0,0.8125
13fb8c50d7f4f9bd620a37d2215ff7bf,-0.388662495176,0.173205206749,1,0.994970376277,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
a369d93f0a62b99d60280acc2298a435,1.60828576587,0.51409669734,1,0.922102548653,-0.0788055380206,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
299544b4b8ace0f6bb3067075a491901,-0.420174575123,2.36173836677,1,0.99991901887,0.113004721039,12,8,2,5,0.208333333333,0.291666666667,0.0,0.125,0.0,0.0,0.375,0.12972972973,0.12972972973,0.0,0.87027027027
0d155b312c1d8135e43df8fe3ed56293,-0.40328568626,2.4631046438,1,0.999724501919,0.0985912333642,15,7,1,4,0.268656716418,0.15671641791,0.0,0.0,0.0,0.0,0.574626865672,0.779069767442,0.779069767442,0.0,0.220930232558
8645f2658a6701de44bd4f8b327cdabe,0.986710460932,0.173205206749,1,0.86791232584,-0.0898928362322,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4156d218c2015c16db8f4f2f6fa9952c,2.48926458572,1.07681028268,1,0.927016226215,-0.0655007801668,5,7,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0416666666667,0.0416666666667,0.0416666666667,0.916666666667
b2a197e5b225ab00e42834089e68971b,-0.356008125932,3.1202915653,0,0.998971322941,4.0467781265,13,9,1,5,0.0,0.189189189189,0.0,0.108108108108,0.486486486486,0.0,0.216216216216,0.00991159924993,0.00991159924993,0.0,0.99008840075
b942076e70cf5358550bb36e77c50df8,-0.241562066855,0.286835983056,1,0.98422763644,-0.0898928362322,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5d56ac22e3c55a7796aa99523503949e,-0.410479276709,1.25447339447,1,0.99949726738,-0.0643920503456,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9cbcd5468cc5ba730fa897c0f6691197,-0.344915647221,2.73011396304,1,0.999548019556,0.240508650472,8,5,1,3,0.0,0.963503649635,0.0,0.0,0.0,0.0,0.036496350365,0.913333333333,0.913333333333,0.0,0.0866666666667
a5c821ab68c60d9c8baf602abb5a7bbb,-0.10911315084,0.544283732969,1,0.990328484677,-0.0643920503456,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
a7255ed47893db3a70a877a7c6dde31a,-0.400717895444,0.173205206749,0,0.994516977257,-0.0821317274841,2,2,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888888888889,0.888888888889,0.0,0.111111111111
20f4c741663530a4ac692ee93b280518,-0.410771929339,0.511740073417,0,0.999231372628,-0.0865666467687,3,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36fc179bef3db870fb67527ccb900acd,-0.0338070209009,1.23267138848,1,0.995068067998,0.0531333106968,3,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.534351145038,0.534351145038,0.0,0.465648854962
ef6b9729c0e33f9c79e861310c99e90c,5.39817508375,0.894750481832,1,0.855402697503,-0.0765880783783,4,5,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0714285714286,0.0,0.928571428571
a8fb5e5cb2333cb54e10019d15e645e5,-0.322806213058,3.00476703521,1,0.999375431523,1.46122018356,31,9,1,5,0.252747252747,0.043956043956,0.0,0.0384615384615,0.0,0.0,0.664835164835,0.129907209136,0.129907209136,0.0,0.870092790864
c496ba6ec538e6a184de9de0619e0458,-0.290236807481,0.173205206749,1,0.996846354897,-0.0910015660533,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0d1a42ba6f448555e68aecb6a9838a5f,-0.011858073664,0.173205206749,1,0.961728144729,-0.0910015660533,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
20fd9bfb9411ee990ccd2f04b9b0ce84,1.84921440347,0.674975446835,0,0.847916810874,-0.0821317274841,3,1,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.333333333333,0.0,0.666666666667
6334ba771ca94baa432cc2c7043b8fcb,1.88216142535,0.815186210796,0,0.71826060776,-0.0754793485572,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
e875bf583648ac44574ccb0cb9998fe8,0.0959797002233,0.681610269053,1,0.982031381433,-0.0721531590937,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300d60243b1e00f79a6d1eb3771b154f,-0.41642673338,0.815186210796,1,0.999285917524,-0.0799142678418,4,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454545454545,0.545454545455
7d0f8b27c478a8acb60460bef26671d6,-0.321248545835,0.173205206749,1,0.98255814815,-0.0898928362322,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ffb7265fbf90a0f3a4049118a951e8e9,-0.393241092772,0.51409669734,1,0.995610068142,-0.0632833205245,2,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.653846153846,0.653846153846,0.0,0.346153846154
7d6e095f5cc4362cc98c4de1afc75621,-0.404607343298,1.54253867532,1,0.999756663277,-0.0399999942802,10,6,1,5,0.12,0.12,0.0,0.04,0.0,0.0,0.72,0.531914893617,0.531914893617,0.0,0.468085106383
7c18c4e506bae99badf4ebc803738364,-0.351958191152,0.456334432293,1,0.995353797063,-0.0876753765899,3,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.75
